"browser","version","useragent_string","first_visit","last_visit","detail_url"
"Safari","4.0.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN) AppleWebKit/530.19.2 (KHTML, like Gecko) Version/4.0.2 Safari/530.19.1",2009-07-24 07:39:00,2025-07-21 08:55:00,"/Safari4.0.2_id_14183.php"
"Safari","4.0.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/530.19.2 (KHTML, like Gecko) Version/4.0.2 Safari/530.19.1",2009-07-09 06:37:00,2025-09-22 04:00:00,"/Safari4.0.2_id_13903.php"
"Safari","4.0.2","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7; en-us) AppleWebKit/530.19.2 (KHTML, like Gecko) Version/4.0.2 Safari/530.19",2009-07-09 07:08:00,2025-08-05 12:30:00,"/Safari4.0.2_id_13913.php"
"Safari","4.0.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-us) AppleWebKit/530.19.2 (KHTML, like Gecko) Version/4.0.2 Safari/530.19",2009-07-09 08:39:00,2025-07-12 02:19:00,"/Safari4.0.2_id_13911.php"
"Safari","4.0.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-us) AppleWebKit/531.2+ (KHTML, like Gecko) Version/4.0.1 Safari/530.18",2009-07-09 11:49:00,2023-05-22 02:07:00,"/Safari4.0.1_id_13880.php"
"Safari","4.0.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-us) AppleWebKit/530.19.2 (KHTML, like Gecko) Version/4.0.1 Safari/530.18",2009-07-24 04:25:00,2024-09-03 01:02:00,"/Safari4.0.1_id_14193.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 6.0; ru-RU) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-03-29 05:19:00,2018-07-27 11:00:00,"/Safari4.0_id_11563.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 6.0; ja-JP) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-03-07 06:27:00,2020-09-20 05:56:00,"/Safari4.0_id_10623.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 6.0; hu-HU) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-04-10 03:11:00,2024-01-29 07:32:00,"/Safari4.0_id_12680.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 6.0; he-IL) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-03-26 06:14:00,2022-01-12 11:44:00,"/Safari4.0_id_12813.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 6.0; he-IL) AppleWebKit/528+ (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-03-26 06:23:00,2024-08-28 03:38:00,"/Safari4.0_id_12812.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 6.0; fr-FR) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-04-17 04:32:00,2023-09-28 05:36:00,"/Safari4.0_id_13055.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 6.0; es-es) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-03-22 08:32:00,2024-04-25 03:54:00,"/Safari4.0_id_10661.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-02-25 10:38:00,2025-03-20 08:01:00,"/Safari4.0_id_10528.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 6.0; en) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-04-25 07:16:00,2025-09-22 10:32:00,"/Safari4.0_id_13397.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 6.0; de-DE) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-03-28 02:27:00,2024-08-28 06:14:00,"/Safari4.0_id_11385.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-TW) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-02-25 04:48:00,2025-04-12 04:28:00,"/Safari4.0_id_10531.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-02-25 07:08:00,2023-05-22 08:49:00,"/Safari4.0_id_10529.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 5.1; sv-SE) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-04-07 03:54:00,2023-07-02 12:35:00,"/Safari4.0_id_12392.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 5.1; ru-RU) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-04-07 09:59:00,2025-06-26 11:17:00,"/Safari4.0_id_12504.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 5.1; pt-PT) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-04-01 06:32:00,2023-05-29 09:48:00,"/Safari4.0_id_12068.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 5.1; pt-BR) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-03-03 09:26:00,2024-11-17 02:38:00,"/Safari4.0_id_10584.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 5.1; nb-NO) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-04-10 08:41:00,2023-05-28 01:14:00,"/Safari4.0_id_12689.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 5.1; hu-HU) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-05-02 10:32:00,2025-09-23 05:17:00,"/Safari4.0_id_13616.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 5.1; fr-FR) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-03-29 12:01:00,2025-03-20 02:16:00,"/Safari4.0_id_11500.php"
"Safari","4.0","Mozilla/5.0 (Windows; U; Windows NT 5.1; fi-FI) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2009-04-20 08:50:00,2025-03-02 02:36:00,"/Safari4.0_id_13268.php"
"Safari","3.2.3","Mozilla/5.0 (Windows; U; Windows NT 5.1; cs-CZ) AppleWebKit/525.28.3 (KHTML, like Gecko) Version/3.2.3 Safari/525.29",2009-05-20 02:37:00,2020-04-28 10:18:00,"/Safari3.2.3_id_13736.php"
"Safari","3.2.3","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/530.19.2 (KHTML, like Gecko) Version/3.2.3 Safari/525.28.3",2010-06-13 10:55:00,2024-03-26 12:21:00,"/Safari3.2.3_id_15958.php"
"Safari","3.2.3","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; de-de) AppleWebKit/525.28.3 (KHTML, like Gecko) Version/3.2.3 Safari/525.28.3",2009-05-13 10:42:00,2025-09-11 10:13:00,"/Safari3.2.3_id_13663.php"
"Safari","3.2.2","Mozilla/5.0 (Windows; U; Windows NT 6.1; de-DE) AppleWebKit/525.28 (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1",2009-02-20 06:54:00,2018-06-24 08:42:00,"/Safari3.2.2_id_10505.php"
"Safari","3.2.2","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/525.28 (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1",2009-03-23 10:10:00,2022-01-06 04:18:00,"/Safari3.2.2_id_10737.php"
"Safari","3.2.2","Mozilla/5.0 (Windows; U; Windows NT 5.2; de-DE) AppleWebKit/528+ (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1",2009-02-14 10:43:00,2025-05-15 11:01:00,"/Safari3.2.2_id_10441.php"
"Safari","3.2.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; ru-RU) AppleWebKit/525.28 (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1",2009-04-15 11:26:00,2024-03-01 10:29:00,"/Safari3.2.2_id_12860.php"
"Safari","3.2.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; nb-NO) AppleWebKit/525.28 (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1",2009-04-10 12:57:00,2025-09-08 02:36:00,"/Safari3.2.2_id_12695.php"
"Safari","3.2.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; ko-KR) AppleWebKit/525.28 (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1",2009-03-31 07:59:00,2025-01-29 11:15:00,"/Safari3.2.2_id_11925.php"
"Safari","3.2.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; fr-FR) AppleWebKit/525.28 (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1",2009-04-07 08:42:00,2022-12-25 11:00:00,"/Safari3.2.2_id_12505.php"
"Safari","3.2.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; es-ES) AppleWebKit/525.28 (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1",2009-04-19 09:00:00,2024-09-10 10:05:00,"/Safari3.2.2_id_13135.php"
"Safari","3.2.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/525.28 (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1",2009-02-13 11:45:00,2025-09-21 11:54:00,"/Safari3.2.2_id_10444.php"
"Safari","3.2.1","Mozilla/5.0 (Windows; U; Windows NT 6.0; sv-SE) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-12 01:25:00,2023-05-09 04:57:00,"/Safari3.2.1_id_10425.php"
"Safari","3.2.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; de-DE) AppleWebKit/528+ (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-07 01:48:00,2022-03-06 06:22:00,"/Safari3.2.1_id_10343.php"
"Safari","3.2.1","Mozilla/5.0 (Windows; U; Windows NT 5.1; ja-JP) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",NA,2018-07-09 04:07:00,"/Safari3.2.1_id_10174.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2011-03-13 07:15:00,2025-10-22 08:41:00,"/Safari3.2.1_id_18076.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_6; nl-nl) AppleWebKit/530.0+ (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-07 05:13:00,2018-07-27 11:29:00,"/Safari3.2.1_id_10341.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_6; fr-fr) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-04-19 05:41:00,2024-03-16 08:27:00,"/Safari3.2.1_id_13150.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_6; en-us) AppleWebKit/530.1+ (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-27 12:28:00,2023-04-29 01:48:00,"/Safari3.2.1_id_10670.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; sv-se) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-28 04:03:00,2023-12-19 05:38:00,"/Safari3.2.1_id_10666.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; pl-pl) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-26 06:29:00,2024-08-12 05:46:00,"/Safari3.2.1_id_10673.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; it-it) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-18 11:45:00,2025-08-15 10:20:00,"/Safari3.2.1_id_10702.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; fr-fr) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-05-13 10:17:00,2017-01-27 07:20:00,"/Safari3.2.1_id_13837.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; es-es) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-05-13 10:17:00,2024-08-09 03:10:00,"/Safari3.2.1_id_13838.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; zh-tw) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-18 04:13:00,2022-01-06 04:15:00,"/Safari3.2.1_id_10701.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; ru-ru) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-21 07:04:00,2024-07-29 03:41:00,"/Safari3.2.1_id_10491.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; nb-no) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-20 01:41:00,2024-03-25 08:55:00,"/Safari3.2.1_id_10698.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; ko-kr) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",NA,2022-03-06 06:01:00,"/Safari3.2.1_id_10151.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; it-it) AppleWebKit/528.8+ (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",NA,2024-08-03 07:29:00,"/Safari3.2.1_id_10032.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; it-it) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",NA,2018-07-28 12:16:00,"/Safari3.2.1_id_10139.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; hr-hr) AppleWebKit/530.1+ (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",2009-02-18 05:56:00,2023-12-19 03:43:00,"/Safari3.2.1_id_10703.php"
"Safari","3.2.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; fr-fr) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1",NA,2023-06-09 07:36:00,"/Safari3.2.1_id_9990.php"
"Safari","3.2","Mozilla/5.0 (Windows; U; Windows NT 6.0; hu-HU) AppleWebKit/525.26.2 (KHTML, like Gecko) Version/3.2 Safari/525.26.13",NA,2023-10-27 05:45:00,"/Safari3.2_id_10167.php"
"Safari","3.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; ru-RU) AppleWebKit/525.26.2 (KHTML, like Gecko) Version/3.2 Safari/525.26.13",NA,2021-10-14 03:33:00,"/Safari3.2_id_9918.php"
"Safari","3.2","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5; fi-fi) AppleWebKit/525.26.2 (KHTML, like Gecko) Version/3.2 Safari/525.26.12",NA,2023-12-19 05:24:00,"/Safari3.2_id_9956.php"
"Safari","3.2","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5; en-us) AppleWebKit/525.26.2 (KHTML, like Gecko) Version/3.2 Safari/525.26.12",NA,2023-05-10 07:49:00,"/Safari3.2_id_9920.php"
"Safari","3.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; sv-se) AppleWebKit/525.26.2 (KHTML, like Gecko) Version/3.2 Safari/525.26.12",NA,2021-04-15 09:05:00,"/Safari3.2_id_9936.php"
"Safari","3.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; ja-jp) AppleWebKit/525.26.2 (KHTML, like Gecko) Version/3.2 Safari/525.26.12",NA,2024-09-15 05:48:00,"/Safari3.2_id_9972.php"
"Safari","3.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; en-us) AppleWebKit/525.25 (KHTML, like Gecko) Version/3.2 Safari/525.25",2008-09-15 02:02:00,2025-08-19 04:59:00,"/Safari3.2_id_12191.php"
"Safari","3.1.2","Mozilla/5.0 (Windows; U; Windows NT 6.0; pl-PL) AppleWebKit/525.19 (KHTML, like Gecko) Version/3.1.2 Safari/525.21",NA,2023-12-19 03:39:00,"/Safari3.1.2_id_9430.php"
"Safari","3.1.2","Mozilla/5.0 (Windows; U; Windows NT 6.0; fr-FR) AppleWebKit/525.19 (KHTML, like Gecko) Version/3.1.2 Safari/525.21",2008-08-27 06:34:00,2023-04-28 10:54:00,"/Safari3.1.2_id_10423.php"
"Safari","3.1.2","Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Version/3.1.2 Safari/525.21",NA,2025-03-07 10:38:00,"/Safari3.1.2_id_9159.php"
"Safari","3.1.2","Mozilla/5.0 (Windows; U; Windows NT 5.2; pt-BR) AppleWebKit/525.19 (KHTML, like Gecko) Version/3.1.2 Safari/525.21",2008-09-11 09:33:00,2024-03-11 07:19:00,"/Safari3.1.2_id_12200.php"
"Safari","3.1.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; pl-PL) AppleWebKit/525.19 (KHTML, like Gecko) Version/3.1.2 Safari/525.21",NA,2025-01-14 01:10:00,"/Safari3.1.2_id_9341.php"
"Safari","3.1.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; it-IT) AppleWebKit/525.19 (KHTML, like Gecko) Version/3.1.2 Safari/525.21",2009-09-23 03:43:00,2019-04-29 09:52:00,"/Safari3.1.2_id_14634.php"
"Safari","3.1.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; it-IT) AppleWebKit/525+ (KHTML, like Gecko) Version/3.1.2 Safari/525.21",NA,2022-03-06 06:02:00,"/Safari3.1.2_id_9344.php"
"Safari","3.1.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; fr-FR) AppleWebKit/525.19 (KHTML, like Gecko) Version/3.1.2 Safari/525.21",NA,2024-04-08 01:50:00,"/Safari3.1.2_id_9331.php"
"Safari","3.1.2","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB) AppleWebKit/525.19 (KHTML, like Gecko) Version/3.1.2 Safari/525.21",NA,2025-07-16 03:33:00,"/Safari3.1.2_id_9404.php"
"Safari","3.1.2","Mozilla/5.0 (Windows; U; en) AppleWebKit/420+ (KHTML, like Gecko) Version/3.1.2 Safari/525.21",NA,2022-01-06 04:14:00,"/Safari3.1.2_id_9640.php"
"Safari","3.1.2","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_6; en-us) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1",2009-02-20 05:23:00,2024-08-16 05:00:00,"/Safari3.1.2_id_10697.php"
"Safari","3.1.2","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5; fr-fr) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1",2008-09-28 06:36:00,2023-12-19 03:50:00,"/Safari3.1.2_id_11774.php"
"Safari","3.1.2","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_4; fr-fr) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1",NA,2022-03-06 06:11:00,"/Safari3.1.2_id_9673.php"
"Safari","3.1.2","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; sv-se) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.22",NA,2025-09-18 03:26:00,"/Safari3.1.2_id_9723.php"
"Safari","3.1.2","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; fr) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.22",NA,2023-12-29 06:06:00,"/Safari3.1.2_id_9672.php"
"Safari","3.1.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/530.6+ (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1",2009-04-10 11:56:00,2023-10-27 05:46:00,"/Safari3.1.2_id_12673.php"
"Safari","3.1.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/528.7+ (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1",NA,2023-04-18 09:50:00,"/Safari3.1.2_id_10006.php"
"Safari","3.1.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/528.4+ (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1",2009-02-11 10:39:00,2024-04-14 12:47:00,"/Safari3.1.2_id_10724.php"
"Safari","3.1.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1",2009-02-12 05:39:00,2024-09-14 08:38:00,"/Safari3.1.2_id_10721.php"
"Safari","3.1.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-gb) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1",2009-02-16 12:43:00,2021-04-16 03:14:00,"/Safari3.1.2_id_10709.php"
"Safari","3.1.1","Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.17",NA,2025-03-10 07:45:00,"/Safari3.1.1_id_9014.php"
"Safari","3.1.1","Mozilla/5.0 (Windows; U; Windows NT 5.1; pl-PL) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.17",NA,2024-10-24 06:46:00,"/Safari3.1.1_id_9167.php"
"Safari","3.1.1","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.17",NA,2023-11-20 11:17:00,"/Safari3.1.1_id_8976.php"
"Safari","3.1.1","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/525+ (KHTML, like Gecko) Version/3.1.1 Safari/525.17",NA,2024-04-13 05:59:00,"/Safari3.1.1_id_8988.php"
"Safari","3.1.1","Mozilla/5.0 (Windows; U; Windows NT 5.1; ca-es) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20",2011-04-10 11:43:00,2023-05-10 06:35:00,"/Safari3.1.1_id_18301.php"
"Safari","3.1.1","Mozilla/5.0 (Mozilla/5.0 (iPhone; U; CPU iPhone OS 2_0_1 like Mac OS X; fr-fr) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Mobile/5G77 Safari/525.20",NA,2023-04-26 10:11:00,"/Safari3.1.1_id_10101.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3; sv-se) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20",NA,2022-03-06 06:15:00,"/Safari3.1.1_id_9466.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20",NA,2026-01-06 11:26:00,"/Safari3.1.1_id_9183.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3; en) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20",NA,2018-07-28 03:38:00,"/Safari3.1.1_id_9638.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2; en) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.18",NA,2017-01-27 03:00:00,"/Safari3.1.1_id_9639.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; ja-jp) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.18",NA,2022-03-06 06:15:00,"/Safari3.1.1_id_9006.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.18",NA,2023-05-17 05:59:00,"/Safari3.1.1_id_8996.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; de-de) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20",2009-10-06 03:31:00,2023-12-13 07:29:00,"/Safari3.1.1_id_14908.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Safari/525.20",2009-04-22 06:30:00,2025-12-13 01:54:00,"/Safari3.1.1_id_13324.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; nl-nl) AppleWebKit/527+ (KHTML, like Gecko) Version/3.1.1 Safari/525.20",NA,2024-01-14 07:53:00,"/Safari3.1.1_id_9146.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; nb-no) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20",NA,2023-05-17 04:47:00,"/Safari3.1.1_id_9168.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; hu-hu) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20",NA,2021-04-12 11:20:00,"/Safari3.1.1_id_9139.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; es-es) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20",NA,2022-03-06 05:59:00,"/Safari3.1.1_id_9169.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; en-ca) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20",NA,2023-10-21 06:33:00,"/Safari3.1.1_id_9212.php"
"Safari","3.1.1","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; ja-jp) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.18",NA,2019-04-12 08:29:00,"/Safari3.1.1_id_9007.php"
"Safari","3.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; ru-RU) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13.3",NA,2024-08-29 02:39:00,"/Safari3.1_id_8984.php"
"Safari","3.1","Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-TW) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13",NA,2017-01-27 10:43:00,"/Safari3.1_id_8878.php"
"Safari","3.1","Mozilla/5.0 (Windows; U; Windows NT 5.1; es-ES) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13",NA,2021-04-24 11:55:00,"/Safari3.1_id_8892.php"
